week_number,week_start_date,week_end_date,days_in_week,goal_minutes,week_adherence,basic_week_adherence,smart_duration_sum,student_id
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1076
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1077
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1079
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1080
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1081
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1084
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1085
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1087
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1088
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1089
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1090
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1091
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1093
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1096
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1099
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1100
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1106
1,2024-12-10,2024-12-16,7,300,46.53333333333333,100.0,139.6,1108
1,2024-12-10,2024-12-16,7,90,0.0,0.0,0.0,1109
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1111
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1144
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1146
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1147
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1148
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1163
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1174
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1176
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1180
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1181
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1185
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1186
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1190
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1201
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1202
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1203
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1204
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1205
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1208
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1210
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1211
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1212
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1213
1,2024-12-10,2024-12-16,7,150,15.11111111111111,25.185185185185187,22.666666666666668,1214
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1215
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1216
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1217
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1218
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1219
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1220
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1229
1,2024-12-10,2024-12-16,7,275,36.49090909090909,100.0,100.35,1230
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1231
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1232
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1233
1,2024-12-10,2024-12-16,7,150,20.544444444444444,34.24074074074074,30.816666666666666,1234
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1235
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1266
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1270
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1275
1,2024-12-10,2024-12-16,7,90,68.16666666666666,68.16666666666666,61.35,1276
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1277
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1280
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1282
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1283
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1289
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1294
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1295
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1296
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1297
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1298
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1299
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1302
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1304
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1305
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1306
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1307
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1308
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1310
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1314
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1315
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1320
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1326
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1335
1,2024-12-10,2024-12-16,7,200,100.0,100.0,280.28333333333336,1337
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1339
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1348
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1349
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1356
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1363
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1369
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1371
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1372
1,2024-12-10,2024-12-16,7,90,73.53703703703704,73.53703703703704,66.18333333333334,1373
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1374
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1377
1,2024-12-10,2024-12-16,7,300,20.166666666666664,67.22222222222223,60.5,1378
1,2024-12-10,2024-12-16,7,150,6.799999999999999,11.333333333333332,10.2,1381
1,2024-12-10,2024-12-16,7,90,11.555555555555557,11.555555555555557,10.4,1382
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1383
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1387
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1398
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1404
1,2024-12-10,2024-12-16,7,90,31.51851851851852,31.51851851851852,28.366666666666667,1405
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1408
1,2024-12-10,2024-12-16,7,90,100.0,100.0,97.01666666666667,1409
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1412
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1413
1,2024-12-10,2024-12-16,7,90,0.0,0.0,0.0,1415
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1416
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1420
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1421
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1422
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1423
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1427
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1429
1,2024-12-10,2024-12-16,7,90,100.0,100.0,174.36666666666667,1430
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1431
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1433
1,2024-12-10,2024-12-16,7,105,49.079365079365076,57.25925925925925,51.53333333333333,1434
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1437
1,2024-12-10,2024-12-16,7,150,68.19999999999999,100.0,102.3,1439
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1441
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1442
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1444
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1447
1,2024-12-10,2024-12-16,7,150,66.97777777777777,100.0,100.46666666666667,1451
1,2024-12-10,2024-12-16,7,90,66.88888888888889,66.88888888888889,60.2,1452
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1458
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1461
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1464
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1474
1,2024-12-10,2024-12-16,7,90,9.203703703703704,9.203703703703704,8.283333333333333,1475
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1476
1,2024-12-10,2024-12-16,7,150,46.86666666666666,78.11111111111111,70.3,1477
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1479
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1480
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1489
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1491
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1493
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1494
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1510
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1516
1,2024-12-10,2024-12-16,7,150,24.72222222222222,41.20370370370371,37.083333333333336,1519
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1520
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1538
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1546
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1567
1,2024-12-10,2024-12-16,7,120,25.069444444444443,33.425925925925924,30.083333333333332,1571
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1572
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1576
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1577
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1580
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1582
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1583
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1585
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1586
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1588
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1590
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1597
1,2024-12-10,2024-12-16,7,90,100.0,100.0,100.5,1607
1,2024-12-10,2024-12-16,7,150,31.93333333333333,53.222222222222214,47.9,1608
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1612
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1613
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1618
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1619
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1622
1,2024-12-10,2024-12-16,7,90,33.407407407407405,33.407407407407405,30.066666666666666,1638
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1641
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1643
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1644
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1646
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1648
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1649
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1657
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1658
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1661
1,2024-12-10,2024-12-16,7,250,95.26666666666667,100.0,238.16666666666666,1671
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1675
1,2024-12-10,2024-12-16,7,150,19.366666666666667,32.27777777777778,29.05,1681
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1682
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1684
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1685
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1686
1,2024-12-10,2024-12-16,7,90,11.444444444444445,11.444444444444445,10.3,1688
1,2024-12-10,2024-12-16,7,90,0.0,0.0,0.0,1691
1,2024-12-10,2024-12-16,7,200,17.525,38.94444444444444,35.05,1700
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1701
1,2024-12-10,2024-12-16,7,150,27.01111111111111,45.01851851851852,40.516666666666666,1703
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1704
1,2024-12-10,2024-12-16,7,150,17.177777777777777,28.629629629629626,25.766666666666666,1705
1,2024-12-10,2024-12-16,7,150,61.544444444444444,100.0,92.31666666666666,1706
1,2024-12-10,2024-12-16,7,120,28.111111111111114,37.48148148148148,33.733333333333334,1707
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1708
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1709
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1710
1,2024-12-10,2024-12-16,7,90,66.92592592592592,66.92592592592592,60.233333333333334,1714
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1720
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1721
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1724
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1727
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1729
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1730
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1731
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1733
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1735
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1736
1,2024-12-10,2024-12-16,7,90,100.0,100.0,142.06666666666666,1738
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1741
1,2024-12-10,2024-12-16,7,150,16.56666666666667,27.611111111111114,24.85,1742
1,2024-12-10,2024-12-16,7,90,0.0,0.0,0.0,1745
1,2024-12-10,2024-12-16,7,150,0.0,0.0,0.0,1747
1,2024-12-10,2024-12-16,7,150,100.0,100.0,200.63333333333333,1750
